class_id,id,enrolled,capacity,message,timestamp
WINTER 2024 09712,124495,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 09738,124496,30,30,Full,2023-12-03 00:00:00.000000
WINTER 2024 56242,124497,30,30,Full,2023-12-03 00:00:00.000000
WINTER 2024 09746,124498,74,74,Full,2023-12-03 00:00:00.000000
WINTER 2024 56259,124499,50,50,Full,2023-12-03 00:00:00.000000
WINTER 2024 09753,124500,0,15,"",2023-12-03 00:00:00.000000
WINTER 2024 56275,124501,0,79,Cancelled,2023-12-03 00:00:00.000000
WINTER 2024 56283,124502,79,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 09761,124503,79,79,Full,2023-12-03 00:00:00.000000
WINTER 2024 56291,124504,11,30,Closed,2023-12-03 00:00:00.000000
WINTER 2024 09779,124505,0,50,"",2023-12-03 00:00:00.000000
WINTER 2024 09787,124506,1,50,"",2023-12-03 00:00:00.000000
WINTER 2024 09795,124507,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 09803,124508,0,60,"",2023-12-03 00:00:00.000000
WINTER 2024 62935,124509,15,15,Full,2023-12-03 00:00:00.000000
WINTER 2024 51045,124510,12,15,"",2023-12-03 00:00:00.000000
WINTER 2024 51011,124511,15,20,"",2023-12-03 00:00:00.000000
WINTER 2024 51029,124512,19,18,Full,2023-12-03 00:00:00.000000
WINTER 2024 55145,124513,15,15,Full,2023-12-03 00:00:00.000000
WINTER 2024 51003,124514,8,20,"",2023-12-03 00:00:00.000000
WINTER 2024 50997,124515,12,16,"",2023-12-03 00:00:00.000000
WINTER 2024 49049,124516,4,5,"",2023-12-03 00:00:00.000000
WINTER 2024 49056,124517,6,5,Full,2023-12-03 00:00:00.000000
WINTER 2024 49064,124518,1,1,Full,2023-12-03 00:00:00.000000
WINTER 2024 49106,124519,12,25,"",2023-12-03 00:00:00.000000
WINTER 2024 49114,124520,1,1,Full,2023-12-03 00:00:00.000000
WINTER 2024 49122,124521,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 49130,124522,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 22426,124523,240,240,Full,2023-12-03 00:00:00.000000
WINTER 2024 54791,124524,120,120,Full,2023-12-03 00:00:00.000000
WINTER 2024 22442,124525,240,240,Full,2023-12-03 00:00:00.000000
WINTER 2024 22566,124526,0,15,"",2023-12-03 00:00:00.000000
WINTER 2024 54858,124527,30,30,Full,2023-12-03 00:00:00.000000
WINTER 2024 54874,124528,30,30,Full,2023-12-03 00:00:00.000000
WINTER 2024 22608,124529,30,30,Full,2023-12-03 00:00:00.000000
WINTER 2024 54882,124530,30,30,Full,2023-12-03 00:00:00.000000
WINTER 2024 54890,124531,19,30,"",2023-12-03 00:00:00.000000
WINTER 2024 22624,124532,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 22632,124533,0,15,"",2023-12-03 00:00:00.000000
WINTER 2024 22640,124534,0,15,"",2023-12-03 00:00:00.000000
WINTER 2024 22657,124535,0,15,"",2023-12-03 00:00:00.000000
WINTER 2024 35287,124536,0,0,Full,2023-12-03 00:00:00.000000
WINTER 2024 29058,124537,150,150,Full,2023-12-03 00:00:00.000000
WINTER 2024 29124,124538,150,150,Full,2023-12-03 00:00:00.000000
WINTER 2024 29215,124539,31,75,"",2023-12-03 00:00:00.000000
WINTER 2024 29272,124540,100,100,Full,2023-12-03 00:00:00.000000
WINTER 2024 29322,124541,250,300,"",2023-12-03 00:00:00.000000
WINTER 2024 29454,124542,400,500,"",2023-12-03 00:00:00.000000
WINTER 2024 29678,124543,326,354,"",2023-12-03 00:00:00.000000
WINTER 2024 29827,124544,150,150,Full,2023-12-03 00:00:00.000000
WINTER 2024 53579,124545,150,150,Full,2023-12-03 00:00:00.000000
WINTER 2024 29892,124546,150,150,Full,2023-12-03 00:00:00.000000
WINTER 2024 29967,124547,150,150,Full,2023-12-03 00:00:00.000000
WINTER 2024 30031,124548,150,150,Full,2023-12-03 00:00:00.000000
WINTER 2024 30106,124549,31,100,"",2023-12-03 00:00:00.000000
WINTER 2024 30171,124550,149,150,"",2023-12-03 00:00:00.000000
WINTER 2024 30247,124551,35,35,Full,2023-12-03 00:00:00.000000
WINTER 2024 30270,124552,19,35,"",2023-12-03 00:00:00.000000
WINTER 2024 30304,124553,34,35,"",2023-12-03 00:00:00.000000
WINTER 2024 30338,124554,35,35,Full,2023-12-03 00:00:00.000000
WINTER 2024 30361,124555,35,35,Full,2023-12-03 00:00:00.000000
WINTER 2024 30395,124556,33,35,"",2023-12-03 00:00:00.000000
WINTER 2024 30452,124557,35,35,Full,2023-12-03 00:00:00.000000
WINTER 2024 30486,124558,250,300,"",2023-12-03 00:00:00.000000
WINTER 2024 30601,124559,398,450,"",2023-12-03 00:00:00.000000
WINTER 2024 30791,124560,598,600,"",2023-12-03 00:00:00.000000
WINTER 2024 31054,124561,45,45,Full,2023-12-03 00:00:00.000000
WINTER 2024 31583,124562,18,20,"",2023-12-03 00:00:00.000000
WINTER 2024 31062,124563,12,45,"",2023-12-03 00:00:00.000000
WINTER 2024 31070,124564,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 31088,124565,45,45,Full,2023-12-03 00:00:00.000000
WINTER 2024 31096,124566,65,65,Full,2023-12-03 00:00:00.000000
WINTER 2024 31104,124567,54,65,"",2023-12-03 00:00:00.000000
WINTER 2024 31112,124568,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 31120,124569,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 31591,124570,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 31138,124571,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 31146,124572,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 31153,124573,45,45,Full,2023-12-03 00:00:00.000000
WINTER 2024 31161,124574,21,45,"",2023-12-03 00:00:00.000000
WINTER 2024 31179,124575,55,55,Full,2023-12-03 00:00:00.000000
WINTER 2024 31187,124576,33,50,"",2023-12-03 00:00:00.000000
WINTER 2024 31195,124577,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 31203,124578,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 31211,124579,54,54,Full,2023-12-03 00:00:00.000000
WINTER 2024 31229,124580,43,50,"",2023-12-03 00:00:00.000000
WINTER 2024 31237,124581,50,50,Full,2023-12-03 00:00:00.000000
WINTER 2024 31245,124582,45,45,Full,2023-12-03 00:00:00.000000
WINTER 2024 31252,124583,45,45,Full,2023-12-03 00:00:00.000000
WINTER 2024 62455,124584,21,25,"",2023-12-03 00:00:00.000000
WINTER 2024 50740,124585,16,20,"",2023-12-03 00:00:00.000000
WINTER 2024 31260,124586,58,60,"",2023-12-03 00:00:00.000000
WINTER 2024 31278,124587,41,45,"",2023-12-03 00:00:00.000000
WINTER 2024 50757,124588,18,25,"",2023-12-03 00:00:00.000000
WINTER 2024 31286,124589,50,50,Full,2023-12-03 00:00:00.000000
WINTER 2024 31294,124590,54,54,Full,2023-12-03 00:00:00.000000
WINTER 2024 31302,124591,0,0,Full,2023-12-03 00:00:00.000000
WINTER 2024 31310,124592,0,5,"",2023-12-03 00:00:00.000000
WINTER 2024 31328,124593,0,25,"",2023-12-03 00:00:00.000000
WINTER 2024 31336,124594,0,20,"",2023-12-03 00:00:00.000000
WINTER 2024 31344,124595,0,20,"",2023-12-03 00:00:00.000000
WINTER 2024 04481,124596,164,300,"",2023-12-03 00:00:00.000000
WINTER 2024 04499,124597,91,250,"",2023-12-03 00:00:00.000000
WINTER 2024 04507,124598,300,300,Full,2023-12-03 00:00:00.000000
WINTER 2024 04515,124599,242,300,"",2023-12-03 00:00:00.000000
WINTER 2024 04523,124600,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04531,124601,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04549,124602,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04556,124603,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04564,124604,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04572,124605,0,20,Closed,2023-12-03 00:00:00.000000
WINTER 2024 04580,124606,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04598,124607,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04606,124608,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04614,124609,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04622,124610,0,20,Closed,2023-12-03 00:00:00.000000
WINTER 2024 04630,124611,0,20,Closed,2023-12-03 00:00:00.000000
WINTER 2024 04648,124612,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04655,124613,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04663,124614,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 59022,124615,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 59030,124616,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 59048,124617,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 59055,124618,0,20,Closed,2023-12-03 00:00:00.000000
WINTER 2024 59063,124619,0,20,Closed,2023-12-03 00:00:00.000000
WINTER 2024 59071,124620,0,20,Closed,2023-12-03 00:00:00.000000
WINTER 2024 04671,124621,292,306,"",2023-12-03 00:00:00.000000
WINTER 2024 04689,124622,306,306,Full,2023-12-03 00:00:00.000000
WINTER 2024 04697,124623,306,306,Full,2023-12-03 00:00:00.000000
WINTER 2024 04705,124624,306,306,Full,2023-12-03 00:00:00.000000
WINTER 2024 04713,124625,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04721,124626,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04739,124627,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04747,124628,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04754,124629,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04762,124630,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04770,124631,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04788,124632,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04796,124633,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04804,124634,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04812,124635,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04820,124636,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04838,124637,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04846,124638,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04853,124639,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04861,124640,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04879,124641,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04887,124642,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04895,124643,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04903,124644,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04911,124645,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04929,124646,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04937,124647,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04945,124648,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04952,124649,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04960,124650,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04978,124651,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04986,124652,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 04994,124653,0,20,Closed,2023-12-03 00:00:00.000000
WINTER 2024 05009,124654,0,20,Closed,2023-12-03 00:00:00.000000
WINTER 2024 05017,124655,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05025,124656,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05033,124657,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05041,124658,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05058,124659,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05066,124660,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05074,124661,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05082,124662,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05090,124663,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05108,124664,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05116,124665,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05124,124666,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05132,124667,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05140,124668,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05157,124669,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05165,124670,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05173,124671,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 05181,124672,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 63164,124673,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 63172,124674,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 63180,124675,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 63198,124676,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 63206,124677,0,20,Closed,2023-12-03 00:00:00.000000
WINTER 2024 63214,124678,0,20,Closed,2023-12-03 00:00:00.000000
WINTER 2024 56267,124679,131,175,"",2023-12-03 00:00:00.000000
WINTER 2024 05256,124680,323,324,"",2023-12-03 00:00:00.000000
WINTER 2024 05413,124681,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 05421,124682,18,18,Full,2023-12-03 00:00:00.000000
WINTER 2024 05439,124683,18,18,Full,2023-12-03 00:00:00.000000
WINTER 2024 05447,124684,18,18,Full,2023-12-03 00:00:00.000000
WINTER 2024 59337,124685,18,18,Full,2023-12-03 00:00:00.000000
WINTER 2024 05454,124686,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 06288,124687,25,25,Full,2023-12-03 00:00:00.000000
WINTER 2024 05462,124688,0,20,"",2023-12-03 00:00:00.000000
WINTER 2024 05470,124689,4,5,"",2023-12-03 00:00:00.000000
WINTER 2024 05488,124690,320,320,Full,2023-12-03 00:00:00.000000
WINTER 2024 59519,124691,0,100,Closed,2023-12-03 00:00:00.000000
WINTER 2024 05496,124692,350,350,Full,2023-12-03 00:00:00.000000
WINTER 2024 05504,124693,354,354,Full,2023-12-03 00:00:00.000000
WINTER 2024 05520,124694,16,50,"",2023-12-03 00:00:00.000000
WINTER 2024 05546,124695,41,48,"",2023-12-03 00:00:00.000000
WINTER 2024 05587,124696,63,65,"",2023-12-03 00:00:00.000000
WINTER 2024 05637,124697,66,65,Full,2023-12-03 00:00:00.000000
WINTER 2024 05678,124698,2,5,"",2023-12-03 00:00:00.000000
WINTER 2024 05694,124699,76,78,"",2023-12-03 00:00:00.000000
WINTER 2024 05785,124700,35,48,"",2023-12-03 00:00:00.000000
WINTER 2024 56150,124701,46,140,"",2023-12-03 00:00:00.000000
WINTER 2024 05819,124702,57,60,"",2023-12-03 00:00:00.000000
WINTER 2024 05827,124703,17,17,Full,2023-12-03 00:00:00.000000
WINTER 2024 59451,124704,21,25,"",2023-12-03 00:00:00.000000
WINTER 2024 05835,124705,30,30,Full,2023-12-03 00:00:00.000000
WINTER 2024 05843,124706,18,35,"",2023-12-03 00:00:00.000000
WINTER 2024 05868,124707,41,64,"",2023-12-03 00:00:00.000000
WINTER 2024 05900,124708,0,40,"",2023-12-03 00:00:00.000000
WINTER 2024 05918,124709,17,20,"",2023-12-03 00:00:00.000000
WINTER 2024 05926,124710,16,20,"",2023-12-03 00:00:00.000000
WINTER 2024 05934,124711,1,20,"",2023-12-03 00:00:00.000000
WINTER 2024 59329,124712,0,20,"",2023-12-03 00:00:00.000000
WINTER 2024 05942,124713,0,60,"",2023-12-03 00:00:00.000000
WINTER 2024 59360,124714,0,15,"",2023-12-03 00:00:00.000000
WINTER 2024 05959,124715,0,50,"",2023-12-03 00:00:00.000000
WINTER 2024 06296,124716,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 15503,124717,0,20,"",2023-12-03 00:00:00.000000
WINTER 2024 15529,124718,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 15636,124719,25,25,Full,2023-12-03 00:00:00.000000
WINTER 2024 15644,124720,47,50,"",2023-12-03 00:00:00.000000
WINTER 2024 15669,124721,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 15693,124722,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 61135,124723,80,80,Full,2023-12-03 00:00:00.000000
WINTER 2024 61184,124724,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 15701,124725,9,30,"",2023-12-03 00:00:00.000000
WINTER 2024 15719,124726,17,20,"",2023-12-03 00:00:00.000000
WINTER 2024 15727,124727,13,25,"",2023-12-03 00:00:00.000000
WINTER 2024 15784,124728,51,60,"",2023-12-03 00:00:00.000000
WINTER 2024 15834,124729,64,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 15859,124730,37,40,"",2023-12-03 00:00:00.000000
WINTER 2024 15875,124731,92,92,Full,2023-12-03 00:00:00.000000
WINTER 2024 15917,124732,0,20,"",2023-12-03 00:00:00.000000
WINTER 2024 15925,124733,0,20,"",2023-12-03 00:00:00.000000
WINTER 2024 02469,124734,13,20,"",2023-12-03 00:00:00.000000
WINTER 2024 02477,124735,14,20,"",2023-12-03 00:00:00.000000
WINTER 2024 50724,124736,9,15,"",2023-12-03 00:00:00.000000
WINTER 2024 02485,124737,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 02493,124738,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 02501,124739,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 02519,124740,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 06304,124741,21,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 06312,124742,7,20,"",2023-12-03 00:00:00.000000
WINTER 2024 06320,124743,17,20,"",2023-12-03 00:00:00.000000
WINTER 2024 06338,124744,5,20,"",2023-12-03 00:00:00.000000
WINTER 2024 06346,124745,7,20,"",2023-12-03 00:00:00.000000
WINTER 2024 06353,124746,7,20,"",2023-12-03 00:00:00.000000
WINTER 2024 06437,124747,22,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 62950,124748,30,30,Full,2023-12-03 00:00:00.000000
WINTER 2024 52423,124749,37,37,Full,2023-12-03 00:00:00.000000
WINTER 2024 06486,124750,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 06494,124751,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 35295,124752,7,40,"",2023-12-03 00:00:00.000000
WINTER 2024 35303,124753,3,40,"",2023-12-03 00:00:00.000000
WINTER 2024 35311,124754,1,40,"",2023-12-03 00:00:00.000000
WINTER 2024 35329,124755,8,40,"",2023-12-03 00:00:00.000000
WINTER 2024 35337,124756,18,75,"",2023-12-03 00:00:00.000000
WINTER 2024 35345,124757,2,40,"",2023-12-03 00:00:00.000000
WINTER 2024 35360,124758,4,30,"",2023-12-03 00:00:00.000000
WINTER 2024 35386,124759,6,30,"",2023-12-03 00:00:00.000000
WINTER 2024 35394,124760,0,20,"",2023-12-03 00:00:00.000000
WINTER 2024 35402,124761,7,40,"",2023-12-03 00:00:00.000000
WINTER 2024 53033,124762,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 10306,124763,300,300,Full,2023-12-03 00:00:00.000000
WINTER 2024 53082,124764,60,60,Full,2023-12-03 00:00:00.000000
WINTER 2024 10629,124765,0,0,Full,2023-12-03 00:00:00.000000
WINTER 2024 52480,124766,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 52506,124767,15,15,Full,2023-12-03 00:00:00.000000
WINTER 2024 10660,124768,0,0,Full,2023-12-03 00:00:00.000000
WINTER 2024 08417,124769,1,10,"",2023-12-03 00:00:00.000000
WINTER 2024 60897,124770,1,10,"",2023-12-03 00:00:00.000000
WINTER 2024 08425,124771,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 08433,124772,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 08458,124773,120,120,Full,2023-12-03 00:00:00.000000
WINTER 2024 08581,124774,160,160,Full,2023-12-03 00:00:00.000000
WINTER 2024 08656,124775,160,160,Full,2023-12-03 00:00:00.000000
WINTER 2024 61333,124776,22,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 08730,124777,40,55,"",2023-12-03 00:00:00.000000
WINTER 2024 08748,124778,41,55,"",2023-12-03 00:00:00.000000
WINTER 2024 08771,124779,0,10,"",2023-12-03 00:00:00.000000
WINTER 2024 08789,124780,0,20,"",2023-12-03 00:00:00.000000
WINTER 2024 44321,124781,300,300,Full,2023-12-03 00:00:00.000000
WINTER 2024 44578,124782,121,120,Full,2023-12-03 00:00:00.000000
WINTER 2024 44628,124783,93,100,"",2023-12-03 00:00:00.000000
WINTER 2024 44677,124784,120,125,"",2023-12-03 00:00:00.000000
WINTER 2024 44735,124785,120,125,"",2023-12-03 00:00:00.000000
WINTER 2024 44792,124786,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 44800,124787,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 60830,124788,349,350,"",2023-12-03 00:00:00.000000
WINTER 2024 44818,124789,350,350,Full,2023-12-03 00:00:00.000000
WINTER 2024 44826,124790,350,350,Full,2023-12-03 00:00:00.000000
WINTER 2024 44842,124791,31,30,Full,2023-12-03 00:00:00.000000
WINTER 2024 44909,124792,110,110,Full,2023-12-03 00:00:00.000000
WINTER 2024 60848,124793,87,84,Full,2023-12-03 00:00:00.000000
WINTER 2024 44974,124794,85,85,Full,2023-12-03 00:00:00.000000
WINTER 2024 44990,124795,20,20,Full,2023-12-03 00:00:00.000000
WINTER 2024 60855,124796,136,135,Full,2023-12-03 00:00:00.000000
WINTER 2024 45021,124797,55,80,"",2023-12-03 00:00:00.000000
WINTER 2024 45039,124798,171,170,Full,2023-12-03 00:00:00.000000
WINTER 2024 60871,124799,40,39,Full,2023-12-03 00:00:00.000000
WINTER 2024 60905,124800,151,150,Full,2023-12-03 00:00:00.000000
WINTER 2024 60913,124801,90,90,Full,2023-12-03 00:00:00.000000
WINTER 2024 60921,124802,151,159,"",2023-12-03 00:00:00.000000
WINTER 2024 60947,124803,28,28,Full,2023-12-03 00:00:00.000000
WINTER 2024 60962,124804,67,75,"",2023-12-03 00:00:00.000000
WINTER 2024 45070,124805,71,159,"",2023-12-03 00:00:00.000000
WINTER 2024 45088,124806,75,75,Full,2023-12-03 00:00:00.000000
WINTER 2024 45096,124807,151,150,Full,2023-12-03 00:00:00.000000
WINTER 2024 45112,124808,0,0,Full,2023-12-03 00:00:00.000000
WINTER 2024 45120,124809,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 45138,124810,0,0,Full,2023-12-03 00:00:00.000000
WINTER 2024 45146,124811,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 45153,124812,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 45161,124813,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 16733,124814,1017,1160,"",2023-12-03 00:00:00.000000
WINTER 2024 16774,124815,2,20,"",2023-12-03 00:00:00.000000
WINTER 2024 16782,124816,354,354,Full,2023-12-03 00:00:00.000000
WINTER 2024 16790,124817,0,5,"",2023-12-03 00:00:00.000000
WINTER 2024 53140,124818,24,24,Full,2023-12-03 00:00:00.000000
WINTER 2024 69401,124819,30,15,Full,2023-12-03 00:00:00.000000
WINTER 2024 16816,124820,8,6,Full,2023-12-03 00:00:00.000000
WINTER 2024 16824,124821,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 16832,124822,0,1,"",2023-12-03 00:00:00.000000
WINTER 2024 16857,124823,36,36,Full,2023-12-03 00:00:00.000000
WINTER 2024 16907,124824,1,5,"",2023-12-03 00:00:00.000000
WINTER 2024 53165,124825,13,12,Closed,2023-12-03 00:00:00.000000
WINTER 2024 53181,124826,14,12,Closed,2023-12-03 00:00:00.000000
WINTER 2024 53207,124827,15,12,Closed,2023-12-03 00:00:00.000000
WINTER 2024 53223,124828,15,12,Closed,2023-12-03 00:00:00.000000
WINTER 2024 53249,124829,14,12,Closed,2023-12-03 00:00:00.000000
WINTER 2024 69963,124830,9,9,Closed,2023-12-03 00:00:00.000000
WINTER 2024 69948,124831,5,9,Closed,2023-12-03 00:00:00.000000
WINTER 2024 16923,124832,159,159,Full,2023-12-03 00:00:00.000000
WINTER 2024 17012,124833,134,144,"",2023-12-03 00:00:00.000000
WINTER 2024 17103,124834,173,173,Full,2023-12-03 00:00:00.000000
WINTER 2024 17251,124835,80,80,Full,2023-12-03 00:00:00.000000
WINTER 2024 17327,124836,72,72,Full,2023-12-03 00:00:00.000000
WINTER 2024 53264,124837,11,11,Full,2023-12-03 00:00:00.000000
WINTER 2024 17376,124838,96,96,Full,2023-12-03 00:00:00.000000
