course_acronym,prerequisite_acronym,is_strong,is_same_major
EARTH 113,MAT 34B,false,false
EARTH 113,PHYS 1,false,false
EARTH 113,PHYS 6A,false,false
EARTH 113,PHYS 21,false,false
EARTH 137,GEOG 3B,false,false
EARTH 137,GEOG 4,false,false
EARTH 137,ART 2,false,false
EARTH 148,Earth Science - EARTH 2,false,false
EARTH 148,Earth Science - EARTH 3,false,false
EARTH 148,Earth Science - EARTH 7,false,false
EARTH 148,Earth Science - EARTH 30,false,false
EARTH 148,MCDB 1A,false,false
EARTH 148,EEMB 2,false,false
EARTH 169,MAT 2B,false,false
EARTH 169,MAT 3B,false,false
EARTH 169,CHEM 1A,false,false
EARTH 169,CHEM 1B,false,false
EARTH 169,CHEM 1C,false,false
EEMB 157C,MCDB 1A,true,false
EEMB 157C,MCDB 1B,true,false
EEMB 157C,EEMB 2,true,true
EEMB 157C,EEMB 3,true,true
ECE 136C,PHYS 5,false,false
ECE 136C,PHYS 5L,false,false
ENGL 107,WRIT 2,false,false
ENGL 107,WRIT 50,false,false
ENGL 107,WRIT 109,false,false
ENGL 107,ENGL 10,false,true
ENGL 128AF,WRIT 2,false,false
ENGL 128NA,WRIT 2,false,false
ENGL 147AB,WRIT 2,false,false
ENGL 147SM,WRIT 2,false,false
ENGL 165RR,WRIT 2,false,false
ENV S 101,ENV S 1,false,true
ENV S 101,ENV S 3,false,true
ENV S 101,ENV S 60,false,true
ENV S 101,EEMB 2,false,false
ENV S 113,MAT 3A,false,false
ENV S 113,MAT 3B,false,false
ENV S 113,MAT 34A,false,false
ENV S 113,MAT 34B,false,false
ENV S 113,PHYS 1,false,false
ENV S 113,PHYS 6A,false,false
ENV S 113,PHYS 21,false,false
ENV S 122NE,WRIT 2,false,false
ENV S 122NE,WRIT 50,false,false
ENV S 122NE,WRIT 109,false,false
ENV S 122NE,FR 109,false,false
ENV S 122NE,ENGL 10,false,false
ENV S 151,ENV S 1,false,true
ENV S 151,ENV S 3,false,true
ENV S 151,ANTH 2,false,false
ENV S 169,MAT 2B,false,false
ENV S 169,MAT 3B,false,false
ENV S 169,CHEM 1A,false,false
ENV S 169,CHEM 1B,false,false
ENV S 169,CHEM 1C,false,false
FAMST 155KB,ES 46,false,false
FAMST 155SK,ES 46,false,false
FAMST 165AC,ES 46,false,false
FAMST 166AI,ES 46,false,false
FAMST 166AR,ES 46,false,false
FAMST 187BK,ES 46,false,false
FAMST 187MV,ES 46,false,false
FAMST 187OC,ES 46,false,false
FAMST 187SS,ES 46,false,false
FAMST 189AM,MS 46,false,false
FAMST 189AM,MS 70,false,false
FAMST 189MG,MS 46,false,false
FAMST 189MG,MS 70,false,false
FR 151B,FR 100,false,true
GEOG 153C,GEOG 5,false,true
GEOG 158,GEOG 3,false,true
GEOG 158,GEOG 3A,false,true
GEOG 158,GEOG 3B,false,true
GEOG 158,GEOG 4,false,true
GEOG 163,GEOG 3,false,true
GEOG 163,GEOG 3A,false,true
GEOG 163,ART 4,false,false
GEOG 175,GEOG 3,false,true
GEOG 175,GEOG 3A,false,true
GEOG 175,GEOG 3B,false,true
GEOG 175,GEOG 4,false,true
GEOG 190,MAT 2A,false,false
GEOG 190,MAT 3A,false,false
GEOG 190,MAT 34A,false,false
GER 115C,GER 6,true,true
GER 115C,GER 101A,true,true
GER 115C,GER 101B,true,true
GER 115C,GER 101C,true,true
GREEK 173,GREEK 102,false,true
HEB 3,HEB 2,false,true
HIST 101SR,HIST 101G,false,true
HIST 101SR,HIST 9,false,true
HIST 109T,HIST 2C,false,true
HIST 109T,HIST 4C,false,true
HIST 109T,HIST 17C,false,true
HIST 111F,HIST 2A,false,true
HIST 111F,HIST 4A,false,true
HIST 145B,HIST 46,false,true
HIST 145B,ES 45,false,false
HIST 150CL,HIST 8,false,true
HIST 150CL,HIST 151A,false,true
HIST 150CL,HIST 151B,false,true
HIST 150CL,HIST 154L,false,true
HIST 153A,HIST 8,false,true
HIST 161R,HIST 17A,false,true
HIST 161R,HIST 161B,false,true
HIST 161R,HIST 161N,false,true
HIST 170B,HIST 7,false,true
HIST 170B,HIST 17A,false,true
HIST 170B,HIST 17B,false,true
HIST 170B,HIST 17C,false,true
HIST 185T,HIST 2A,false,true
HIST 185T,HIST 2B,false,true
HIST 185T,HIST 2C,false,true
HIST 185T,HIST 80,false,true
HIST 185T,CHIN 184A,false,false
HIST 185T,CHIN 184B,false,false
HIST 185T,CHIN 185A,false,false
HIST 185T,CHIN 185B,false,false
HIST 185T,EACS 4A,false,false
HIST 185T,EACS 4B,false,false
HIST 187S,HIST 9,false,true
HIST 187S,HIST 80,false,true
HIST 187S,HIST 87,false,true
HIST 192,HIST 17A,false,true
HIST 192,HIST 17B,false,true
HIST 192,HIST 17C,false,true
INT 176LA,INT 176,false,true
ITAL 3HY,ITAL 2,false,true
ITAL 3HY,ITAL 2H,false,true
JAPANW 6,JAPAN 5,false,false
JAPANW 120C,JAPAN 120B,false,false
LATIN 102,LATIN 101,false,true
LATIN 137,LATIN 102,false,true
LING 111,LING 110,false,true
LING 150,LING 20,false,true
MARINCS 102,MARIN 100A,false,false
MATH 124B,MAT 4B,false,false
MATH 124B,MAT 6A,false,false
MATH 124B,MAT 6B,false,false
MATH 124B,MAT 124A,false,false
ME 110,ENGR 14,true,false
ME 110,ENGR 152A,true,false
ME 134,ENGR 151C,false,false
MCDB 13,CHEM 1C,false,false
MCDB 13,CHEM 2C,false,false
MCDB 14,CHEM 1C,false,false
MCDB 14,CHEM 2C,false,false
MCDB 133L,MCDB 133,false,true
MCDB 136H,MCDB 101A,true,true
MCDB 136H,MCDB 101B,true,true
MCDB 145,MCDB 108A,false,true
MCDB 145,CHEM 142A,false,false
MUS 3C,MUS 3B,false,true
MUS 101C,MUS 5E,false,true
MUS 158D,MUS 25,false,true
PHIL 150A,PHIL 100A,false,true
PHIL 150A,PHIL 100B,false,true
PHIL 150A,PHIL 100C,false,true
PHIL 150A,PHIL 100D,false,true
PHIL 150A,PHIL 100E,false,true
PHIL 150A,PHIL 100F,false,true
PHIL 166A,PHIL 20B,false,true
PHIL 166A,PHIL 100B,false,true
PHIL 166A,PHIL 100D,false,true
PHIL 166A,PHIL 100E,false,true
PHIL 166A,PHIL 160,false,true
PHIL 167,PHIL 20B,false,true
PHIL 167,PHIL 20C,false,true
PHIL 167,PHIL 100B,false,true
PHIL 167,PHIL 100D,false,true
PHIL 167,PHIL 100E,false,true
PHIL 175B,PHIL 100A,false,true
PHIL 175B,PHIL 100B,false,true
PHIL 175B,PHIL 100D,false,true
PHIL 175B,PHIL 100E,false,true
PHIL 185,PHIL 184,false,true
PHIL 185,MAT 109A,false,false
PHYS 139,PHYS 119B,false,true
POL S 114,CH ST 1B,false,false
POL S 114,POL S 1,false,true
POL S 187,POL S 1,false,true
PSY 117L,PSY 108,false,true
PSY 117L,PSY 117,false,true
PSY 132,PSY 111,false,true
PSY 138L,PSY 111,false,true
PSY 145,PSY 105,false,true
PSY 145,PSY 142,false,true
PSY 163TS,PSY 106,false,true
PSY 163TS,PSY 111,false,true
RG ST 157I,RG ST 57F,false,true
RG ST 157I,RG ST 58D,false,true
RG ST 159C,RG ST 159A,false,true
RG ST 159C,RG ST 159B,false,true
RUSS 101F,RUSS 6,false,true
RUSS 122,RUSS 6,false,true
SPAN 119A,SPAN 16A,false,true
SPAN 119A,SPAN 16B,false,true
SPAN 119A,SPAN 25,false,true
SPAN 182A,SPAN 30,false,true
SPAN 182A,SPAN 102L,false,true
SPAN 185,SPAN 102L,false,true
SPAN 185,SPAN 30,false,true
WRIT 105CW,WRIT 2,false,true
WRIT 105CW,WRIT 2E,false,true
WRIT 105CW,WRIT 2L,false,true
WRIT 105CW,WRIT 36,false,true
WRIT 105CW,WRIT 4,false,true
WRIT 105CW,WRIT 37,false,true
WRIT 105CW,WRIT 1,false,true
WRIT 105CW,WRIT 6,false,true
WRIT 105PD,WRIT 2,false,true
WRIT 105PD,WRIT 2E,false,true
WRIT 105PD,WRIT 2L,false,true
C LIT 190A,LIT 60,false,false
C LIT 190A,WRIT 2,false,false
ENGL 122EC,WRIT 2,false,false
ENGL 122LE,WRIT 2,false,false
ENGL 148EN,WRIT 2,false,false
ENV S 122LE,WRIT 2,false,false
HIST 156A,HIST 8,false,true
HIST 179B,HIST 17B,false,true
MCDB W 111,MCDB 1A,true,false
MCDB W 111,EEMB 2,true,false
MCDB W 111,MCDB 1B,true,false
PHIL 163,PHIL 20B,false,true
PHIL 163,PHIL 20C,false,true
PHIL 163,PHIL 100B,false,true
PHIL 163,PHIL 100D,false,true
PHIL 163,PHIL 100E,false,true
POL S 152,POL S 12,true,true
POL S 152,POL S 15,true,true
SPAN W 3,SPAN 2,false,false
SPAN 103,SPAN 16B,false,true
SPAN 103,SPAN 25,false,true
SPAN 147,SPAN 16A,false,true
SPAN 147,SPAN 16B,false,true
SPAN 147,SPAN 25,false,true
SPAN 186TM,SPAN 100,false,true
PSTATW 160A,MAT 4A,false,false
PSTATW 160A,MAT 5A,false,false
PSTATW 160A,MAT 8,false,false
PSTATW 160A,PSTAT 8,false,false
PSTATW 160A,PSTAT 120A,false,false
ANTH 124,ANTH 2,false,true
AS AM 2H,AS AM 2,false,true
CHEM 130A,CHEM 1C,false,true
CHEM 130A,CHEM 2C,false,true
DANCE 151DA,DANCE 50,true,true
EEMB 106,MCDB 1A,true,false
EEMB 106,MCDB 1B,true,false
EEMB 106,EEMB 2,true,true
EEMB 106,EEMB 3,true,true
EEMB 144,MCDB 1A,true,false
EEMB 144,EEMB 2,true,true
EEMB 144,MCDB 1B,true,false
EEMB 144,EEMB 3,true,true
EEMB 144L,MCDB 1A,true,false
EEMB 144L,EEMB 2,true,true
EEMB 144L,MCDB 1B,true,false
EEMB 144L,EEMB 3,true,true
EEMB 144L,EEMB 144,false,true
EEMB 144L,EEMB 142B,false,true
EEMB 153,EEMB 142B,false,true
EEMB 153,EEMB 142A,false,true
EEMB 153,EEMB 120,false,true
EEMB 157A,MCDB 1A,true,false
EEMB 157A,EEMB 2,true,true
EEMB 157A,MCDB 1B,true,false
EEMB 157A,EEMB 3,true,true
ECE 136A,PHYS 5,false,false
ECE 136A,PHYS 5L,false,false
ECE 150,ECE 152A,true,true
ENGL 102BA,WRIT 2,false,false
ENGL 102BA,WRIT 50,false,false
ENGL 102BA,WRIT 109,false,false
ENGL 102BA,ENGL 10,false,true
ENGL 103WT,WRIT 2,false,false
ENGL 103WT,WRIT 50,false,false
ENGL 103WT,WRIT 109,false,false
ENGL 103WT,ENGL 10,false,true
ENGL 110T,WRIT 2,false,false
ENGL 141ME,WRIT 2,false,false
ENGL 143HE,WRIT 2,false,false
FAMST 122JA,MS 46,false,false
FAMST 189AC,MS 46,false,false
FAMST 189AC,MS 70,false,false
FAMST 193,ES 46,false,false
GEOG 131,GEOG 3,false,true
GEOG 131,GEOG 3A,false,true
GEOG 131,GEOG 3B,false,true
GEOG 131,GEOG 4,false,true
GEOG 191,MAT 3A,false,false
GEOG 191,MAT 34A,false,false
GLOBL 196A,PORT 3,true,false
GLOBL 196A,GLOBL 196A,true,true
GREEK 143,GREEK 102,false,true
HIST 4HA,HIST 4A,false,true
HIST 106R,HIST 106A,false,true
HIST 106R,HIST 106B,false,true
HIST 106R,HIST 106C,false,true
HIST 106R,HIST 109,false,true
HIST 106R,HIST 110,false,true
HIST 106R,HIST 110D,false,true
HIST 118B,HIST 2B,false,true
HIST 118B,HIST 4B,false,true
HIST 121C,HIST 2B,false,true
HIST 121C,HIST 4B,false,true
HIST 121C,HIST 9,false,true
HIST 122,HIST 2B,false,true
HIST 122,HIST 4B,false,true
HIST 122,RG ST 80B,false,false
HIST 127F,HIST 2B,false,true
HIST 127F,HIST 2C,false,true
HIST 127F,HIST 4B,false,true
HIST 127F,HIST 4C,false,true
HIST 138FM,HIST 4A,false,true
HIST 138FM,HIST 4B,false,true
HIST 138FM,HIST 2B,false,true
HIST 141C,HIST 2C,false,true
HIST 141C,HIST 4C,false,true
HIST 168B,HIST 17A,false,true
HIST 168B,HIST 17B,false,true
HIST 168B,HIST 17C,false,true
HIST 168B,CH ST 1A,false,false
HIST 168B,CH ST 1B,false,false
HIST 168B,CH ST 1C,false,false
HIST 174R,HIST 174A,false,true
HIST 174R,HIST 174B,false,true
HIST 174R,HIST 165,false,true
HIST 174R,HIST 166A,false,true
HIST 174R,HIST 166B,false,true
HIST 174R,HIST 166C,false,true
HIST 174R,HIST 167C,false,true
HIST 174R,HIST 178A,false,true
HIST 174R,HIST 178B,false,true
HIST 192R,HIST 17B,false,true
HIST 192R,HIST 17C,false,true
HIST 192R,HIST 192,false,true
JAPAN 120A,JAPAN 6,false,true
LATIN 135,LATIN 102,false,true
LING W 3B,LING 3B,false,false
LING W 3B,LING 3A,false,false
LING 135,LING 20,false,true
LING 160,LING 20,false,true
MCDB 108AH,MCDB 108A,false,true
MUS 106A,MUS 5C,false,true
MUS 183,MUS 10A,false,true
MUS 183,MUS 10B,false,true
MUS 183,MUS 10C,false,true
PHIL 173,PHIL 183,true,true
POL S 189,POL S 1,false,true
PSY 163IT,PSY 106,false,true
PSY 163IT,PSY 111,false,true
RG ST 157J,RG ST 57C,false,true
RG ST 157J,RG ST 58B,false,true
RUSS 101A,RUSS 6,false,true
SPAN 102A,SPAN 6,false,true
SPAN 102A,SPAN 25,false,true
SPAN 102A,SPAN 16A,false,true
SPAN 102A,SPAN 16B,false,true
PSTATW 174,PSTAT 10,true,false
PSTATW 174,PSTAT 120B,true,false
THTR 23,THTR 19,false,true
THTR 23D,THTR 19,false,true
WRIT 105WC,WRIT 2,false,true
WRIT 105WC,WRIT 2E,false,true
WRIT 105WC,WRIT 2L,false,true
WRIT 105WC,WRIT 36,false,true
WRIT 105WC,WRIT 4,false,true
WRIT 105WC,WRIT 37,false,true
WRIT 105WC,WRIT 1,false,true
WRIT 105WC,WRIT 6,false,true
ANTH 100,ANTH 3,false,true
ANTH 100,ANTH 3S,false,true
ANTH 102,ANTH 2,false,true
ART 102MM,ART 22,false,true
ART 102MM,ART 7D,false,true
ART 102MM,ART 1A,false,true
ART 106W,ART 12,false,true
ART 106W,ART 1A,false,true
ART 106W,ART 7C,false,true
CHEM 3B,CHEM 1A,false,true
CHEM 3B,CHEM 2A,false,true
CHEM 3B,CHEM 3A,false,true
CHEM 130B,CHEM 130A,false,true
CHEM 130B,CHEM 109A,false,true
CH ST 127,CH ST 1A,false,true
CH ST 127,CH ST 1B,false,true
CH ST 127,CH ST 1C,false,true
CH ST 127,CH ST 127L,false,true
CH ST 168E,CH ST 1A,false,true
CH ST 168E,CH ST 1B,false,true
CH ST 168E,CH ST 1C,false,true
DANCE 163,DANCE 51,false,true
EARTH 158,ART 103,false,false
EARTH 160W,ART 2,false,false
ECON 150A,ECON 10A,false,true
ECON 170,ECON 100B,true,true
ECON 170,ECON 140A,true,true
ECON 183,ECON 100B,false,true
ECON 183,ECON 104B,false,true
ECON 185,ECON 3B,false,true
ECON 185,ECON 10A,false,true
ECON 185,ECON 5,false,true
ECON 185,PSTAT 120A,false,false
ENGL 103LL,WRIT 2,false,false
ENGL 103LL,WRIT 50,false,false
ENGL 103LL,WRIT 109,false,false
ENGL 103LL,ENGL 10,false,true
ENGL 104LC,WRIT 2,false,false
ENGL 104LC,WRIT 50,false,false
ENGL 104LC,WRIT 109,false,false
ENGL 104LC,ENGL 10,false,true
ENGL 115,WRIT 2,false,false
ENGL 115,WRIT 50,false,false
ENGL 115,WRIT 109,false,false
ENGL 115,ENGL 10,false,true
ENGL 134BL,WRIT 2,false,false
ENGL 136,WRIT 2,false,false
ENGL 136,WRIT 50,false,false
ENGL 136,WRIT 109,false,false
ENGL 136,ENGL 10,false,true
ENGL 146PB,WRIT 2,false,false
ENGL 147VN,WRIT 2,false,false
ENGL 176BC,WRIT 2,false,false
ENGL 176BC,WRIT 50,false,false
ENGL 176BC,WRIT 109,false,false
ENGL 176BC,ENGL 10,false,true
ENV S 114A,ENV S 15A,false,true
ENV S 114A,ENV S 15B,false,true
ENV S 114A,CHEM 1A,false,false
ENV S 114A,CHEM 1B,false,false
ENV S 114A,GEOG 3,false,false
ENV S 114A,GEOG 4,false,false
ENV S 114A,ART 2,false,false
ENV S 114A,ART 4,false,false
ENV S 114A,ART 20,false,false
ENV S 163B,ENV S 163A,false,true
FAMST 155CC,ES 46,false,false
FAMST 166GG,ES 46,false,false
FAMST 166QH,MS 46,false,false
FAMST 187CN,ES 46,false,false
FAMST 187PH,ES 46,false,false
FAMST 190PC,ES 46,false,false
FR 149E,FR 101A,true,true
FR 149E,FR 101B,true,true
FR 149E,FR 101C,true,true
FR 149E,FR 104A,true,true
FR 149E,FR 104B,true,true
FR 149E,FR 104C,true,true
FR 149E,FR 104D,true,true
GEOG 114A,ENV S 15A,false,false
GEOG 114A,ENV S 15B,false,false
GEOG 114A,CHEM 1A,false,false
GEOG 114A,CHEM 1B,false,false
GEOG 114A,GEOG 3,false,true
GEOG 114A,GEOG 4,false,true
GEOG 114A,ART 2,false,false
GEOG 114A,ART 4,false,false
GEOG 114A,ART 20,false,false
GER 113,GER 6,true,true
GER 113,GER 101A,true,true
GER 113,GER 101B,true,true
GER 113,GER 101C,true,true
GLOBL 196B,GLOBL 196A,true,true
GLOBL 196B,PORT 3,true,false
GREEK 151,GREEK 102,false,true
HIST 111B,HIST 2A,false,true
HIST 111B,HIST 4A,false,true
HIST 125,HIST 2A,false,true
HIST 125,HIST 2B,false,true
HIST 125,HIST 4B,false,true
HIST 133B,HIST 2C,false,true
HIST 133B,HIST 4C,false,true
HIST 141B,HIST 2C,false,true
HIST 141B,HIST 4C,false,true
HIST 141R,HIST 141A,false,true
HIST 141R,HIST 141B,false,true
HIST 146W,HIST 46,false,true
INT 176JC,INT 176,false,true
LAIS 194,SPAN 102L,false,false
LAIS 194,SPAN 30,false,false
PHIL 136,PHIL 1,false,true
PHIL 136,PHIL 4,false,true
PHIL 136,PHIL 100A,false,true
PHIL 138,PHIL 100A,false,true
PHIL 150B,PHIL 100A,false,true
PHIL 150B,PHIL 100B,false,true
PHIL 150B,PHIL 100C,false,true
PHIL 150B,PHIL 100D,false,true
PHIL 150B,PHIL 100E,false,true
PHIL 150B,PHIL 100F,false,true
PHYS 7A,MAT 2A,false,false
PHYS 7A,MAT 3A,false,false
PHYS 137,PHYS 5,false,true
PHYS 137,PHYS 25,false,true
PHYS 137,PHYS 115A,false,true
POL S 117,POL S 6,false,true
POL S 147,POL S 6,false,true
RG ST 159J,RG ST 159D,false,true
RG ST 159J,RG ST 159E,false,true
RG ST 159J,RG ST 159F,false,true
ECON 204B,ECON 204A,false,true
ECON 210B,MAT 3A,false,false
ECON 210B,MAT 3B,false,false
ECON 210B,MAT 3C,false,false
ECON 210B,ECON 104A,false,true
ECON 210B,ECON 104B,false,true
ECON 210B,ECON 205A,false,true
ECON 210B,ECON 205B,false,true
SPAN 155A,SPAN 30,false,true
SPAN 155A,SPAN 102L,false,true
SPAN 163,SPAN 102L,false,true
SPAN 163,SPAN 30,false,true
PSTAT 123,PSTAT 10,true,true
PSTAT 123,PSTAT 120B,true,true
