id,enrollment_code,class_id,days,time,location
WINTER 2024 07302,07302,WINTER 2024 07302,0100000,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",PHELP1444
WINTER 2024 07310,07310,WINTER 2024 07302,0100000,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",PHELP1448
WINTER 2024 07328,07328,WINTER 2024 07302,0100000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PHELP1445
WINTER 2024 07344,07344,WINTER 2024 07344,0000100,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PHELP2514
WINTER 2024 07351,07351,WINTER 2024 07344,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PHELP2514
WINTER 2024 75176,75176,WINTER 2024 07344,0000100,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",GIRV 2135
WINTER 2024 07393,07393,WINTER 2024 07393,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",ILP 3105
WINTER 2024 07401,07401,WINTER 2024 07393,0000100,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",ILP 3107
WINTER 2024 07419,07419,WINTER 2024 07393,0000100,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",ILP 3107
WINTER 2024 62281,62281,WINTER 2024 07393,0000100,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",PHELP1530
WINTER 2024 62299,62299,WINTER 2024 07393,0000100,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",ILP 4103
WINTER 2024 07443,07443,WINTER 2024 07443,0001000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PHELP1448
WINTER 2024 57778,57778,WINTER 2024 07443,0001000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",PHELP1448
WINTER 2024 07484,07484,WINTER 2024 07484,0000100,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",SH 1431
WINTER 2024 07492,07492,WINTER 2024 07484,0000100,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",SH 1431
WINTER 2024 07500,07500,WINTER 2024 07484,0000100,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",SH 1431
WINTER 2024 07526,07526,WINTER 2024 07526,0001000,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",PHELP2510
WINTER 2024 07534,07534,WINTER 2024 07526,0001000,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PHELP2510
WINTER 2024 07542,07542,WINTER 2024 07526,0001000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PHELP2510
WINTER 2024 57810,57810,WINTER 2024 57810,0010000,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",PHELP3525
WINTER 2024 57828,57828,WINTER 2024 57810,0010000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PHELP3525
WINTER 2024 57836,57836,WINTER 2024 57810,0010000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",PHELP3525
WINTER 2024 62307,62307,WINTER 2024 57810,0010000,"(""1900-01-01 19:00:00"",""1900-01-01 19:50:00"")",PHELP3525
WINTER 2024 07575,07575,WINTER 2024 07575,0000100,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",PHELP1445
WINTER 2024 07583,07583,WINTER 2024 07575,0000100,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PHELP1448
WINTER 2024 07591,07591,WINTER 2024 07575,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PHELP1448
WINTER 2024 57893,57893,WINTER 2024 57893,0000100,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PHELP2514
WINTER 2024 57901,57901,WINTER 2024 57893,0000100,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",PHELP1444
WINTER 2024 57919,57919,WINTER 2024 57893,0000100,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",PHELP1444
WINTER 2024 07617,07617,WINTER 2024 07617,0000100,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",PHELP1440
WINTER 2024 07625,07625,WINTER 2024 07617,0000100,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PHELP1440
WINTER 2024 07633,07633,WINTER 2024 07617,0000100,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",PHELP1440
WINTER 2024 07666,07666,WINTER 2024 07666,0010000,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",PHELP1445
WINTER 2024 07674,07674,WINTER 2024 07666,0010000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PHELP1448
WINTER 2024 57927,57927,WINTER 2024 07666,0010000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",PHELP1448
WINTER 2024 57943,57943,WINTER 2024 57943,0000100,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PHELP1445
WINTER 2024 57950,57950,WINTER 2024 57943,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PHELP1445
WINTER 2024 57968,57968,WINTER 2024 57943,0000100,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PHELP1448
WINTER 2024 07732,07732,WINTER 2024 07732,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PHELP1440
WINTER 2024 57976,57976,WINTER 2024 07732,0000100,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PHELP1445
WINTER 2024 57984,57984,WINTER 2024 07732,0000100,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PHELP1448
WINTER 2024 07781,07781,WINTER 2024 07781,0100000,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",PHELP3525
WINTER 2024 07799,07799,WINTER 2024 07781,0100000,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PHELP3525
WINTER 2024 07807,07807,WINTER 2024 07781,0100000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PHELP3525
WINTER 2024 07823,07823,WINTER 2024 07823,0100000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PHELP2516
WINTER 2024 07849,07849,WINTER 2024 07849,0001000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PHELP1445
WINTER 2024 07856,07856,WINTER 2024 07849,0001000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PHELP1508
WINTER 2024 07864,07864,WINTER 2024 07849,0001000,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",PHELP1448
WINTER 2024 70250,70250,WINTER 2024 70250,0100000,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",ILP 3314
WINTER 2024 70268,70268,WINTER 2024 70250,0100000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PHELP1444
WINTER 2024 59428,59428,WINTER 2024 59428,0000100,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PHELP1445
WINTER 2024 59436,59436,WINTER 2024 59428,0000100,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",PHELP1440
WINTER 2024 59444,59444,WINTER 2024 59428,0000100,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",PHELP1440
WINTER 2024 62828,62828,WINTER 2024 62828,0001000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",CRST 164B
WINTER 2024 08458,08458,WINTER 2024 08458,0010000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",ED 1203
WINTER 2024 08466,08466,WINTER 2024 08458,0010000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",ED 1203
WINTER 2024 08474,08474,WINTER 2024 08458,0001000,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",ED 1207
WINTER 2024 08482,08482,WINTER 2024 08458,0001000,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",ED 1207
WINTER 2024 08490,08490,WINTER 2024 08458,0001000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",ED 1207
WINTER 2024 08508,08508,WINTER 2024 08458,0001000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",ED 1207
WINTER 2024 08581,08581,WINTER 2024 08581,0010000,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",ED 1203
WINTER 2024 08599,08599,WINTER 2024 08581,0010000,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",ED 1203
WINTER 2024 08607,08607,WINTER 2024 08581,0010000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",ED 1203
WINTER 2024 08615,08615,WINTER 2024 08581,0010000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",ED 1203
WINTER 2024 08623,08623,WINTER 2024 08581,0010000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",ED 1203
WINTER 2024 08631,08631,WINTER 2024 08581,0010000,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",ED 1203
WINTER 2024 61002,61002,WINTER 2024 08581,0010000,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",ED 1203
WINTER 2024 61010,61010,WINTER 2024 08581,0010000,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",ED 1203
WINTER 2024 08656,08656,WINTER 2024 08656,0100000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",ED 1205
WINTER 2024 08664,08664,WINTER 2024 08656,0100000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",ED 1205
WINTER 2024 08672,08672,WINTER 2024 08656,0100000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",ED 1205
WINTER 2024 08680,08680,WINTER 2024 08656,0100000,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",ED 1205
WINTER 2024 08698,08698,WINTER 2024 08656,0100000,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",ED 1205
WINTER 2024 08706,08706,WINTER 2024 08656,0100000,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",ED 1205
WINTER 2024 08714,08714,WINTER 2024 08656,0100000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",ED 1205
WINTER 2024 08722,08722,WINTER 2024 08656,0100000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",ED 1205
WINTER 2024 10736,10736,WINTER 2024 10736,1000000,"(""1900-01-01 14:00:00"",""1900-01-01 15:50:00"")",PSB-S2724
WINTER 2024 10744,10744,WINTER 2024 10736,1000000,"(""1900-01-01 16:00:00"",""1900-01-01 17:50:00"")",PSB-S2724
WINTER 2024 10751,10751,WINTER 2024 10736,0100000,"(""1900-01-01 10:00:00"",""1900-01-01 11:50:00"")",PSB-S2724
WINTER 2024 10769,10769,WINTER 2024 10736,0100000,"(""1900-01-01 12:00:00"",""1900-01-01 13:50:00"")",PSB-S2724
WINTER 2024 10777,10777,WINTER 2024 10736,0100000,"(""1900-01-01 14:00:00"",""1900-01-01 15:50:00"")",PSB-S2724
WINTER 2024 10785,10785,WINTER 2024 10736,0100000,"(""1900-01-01 16:00:00"",""1900-01-01 17:50:00"")",PSB-S2724
WINTER 2024 58537,58537,WINTER 2024 10736,0001000,"(""1900-01-01 09:00:00"",""1900-01-01 10:50:00"")",PSB-S2724
WINTER 2024 58529,58529,WINTER 2024 10736,0001000,"(""1900-01-01 11:00:00"",""1900-01-01 12:50:00"")",PSB-S2724
WINTER 2024 10801,10801,WINTER 2024 10801,1000000,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",PSB-S2712
WINTER 2024 10819,10819,WINTER 2024 10801,1000000,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PSB-S2712
WINTER 2024 10827,10827,WINTER 2024 10801,1000000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PSB-S2712
WINTER 2024 10835,10835,WINTER 2024 10801,1000000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PSB-S2712
WINTER 2024 10843,10843,WINTER 2024 10801,0100000,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",PSB-S2712
WINTER 2024 10850,10850,WINTER 2024 10801,0100000,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",PSB-S2712
WINTER 2024 10868,10868,WINTER 2024 10801,0100000,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",PSB-S2712
WINTER 2024 10876,10876,WINTER 2024 10801,0100000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PSB-S2712
WINTER 2024 10884,10884,WINTER 2024 10801,0010000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PSB-S2712
WINTER 2024 10892,10892,WINTER 2024 10801,0000100,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",PSB-S2712
WINTER 2024 10900,10900,WINTER 2024 10801,0000100,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PSB-S2712
WINTER 2024 10926,10926,WINTER 2024 10926,1000000,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PSB-S2725
WINTER 2024 10934,10934,WINTER 2024 10926,1000000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PSB-S2725
WINTER 2024 10942,10942,WINTER 2024 10926,1000000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PSB-S2725
WINTER 2024 10959,10959,WINTER 2024 10926,1000000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PSB-S2725
WINTER 2024 10967,10967,WINTER 2024 10926,0010000,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",PSB-S2725
WINTER 2024 10975,10975,WINTER 2024 10926,0010000,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PSB-S2725
WINTER 2024 10983,10983,WINTER 2024 10926,0001000,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",PSB-S2725
WINTER 2024 10991,10991,WINTER 2024 10926,0001000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PSB-S2725
WINTER 2024 11007,11007,WINTER 2024 10926,0001000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",PSB-S2725
WINTER 2024 11015,11015,WINTER 2024 10926,0000100,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",PSB-S2725
WINTER 2024 11023,11023,WINTER 2024 10926,0000100,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PSB-S2725
WINTER 2024 11080,11080,WINTER 2024 11080,1000000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PSB-S2712
WINTER 2024 11098,11098,WINTER 2024 11080,1000000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PSB-S2712
WINTER 2024 11106,11106,WINTER 2024 11080,1000000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",PSB-S2712
WINTER 2024 11114,11114,WINTER 2024 11080,0100000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PSB-S2712
WINTER 2024 11122,11122,WINTER 2024 11080,0100000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PSB-S2712
WINTER 2024 11130,11130,WINTER 2024 11080,0010000,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",PSB-S2712
WINTER 2024 11148,11148,WINTER 2024 11080,0010000,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PSB-S2712
WINTER 2024 11155,11155,WINTER 2024 11080,0010000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PSB-S2712
WINTER 2024 11163,11163,WINTER 2024 11080,0010000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PSB-S2712
WINTER 2024 58628,58628,WINTER 2024 11080,0010000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PSB-S2712
WINTER 2024 58610,58610,WINTER 2024 11080,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PSB-S2712
WINTER 2024 11189,11189,WINTER 2024 11189,0100000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PSB-S2712
WINTER 2024 11197,11197,WINTER 2024 11189,0100000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",PSB-S2712
WINTER 2024 11205,11205,WINTER 2024 11189,0010000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",PSB-S2712
WINTER 2024 11213,11213,WINTER 2024 11189,0001000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PSB-S2712
WINTER 2024 11221,11221,WINTER 2024 11189,0001000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PSB-S2712
WINTER 2024 11239,11239,WINTER 2024 11189,0001000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PSB-S2712
WINTER 2024 58552,58552,WINTER 2024 11189,0001000,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",PSB-S2712
WINTER 2024 58545,58545,WINTER 2024 11189,0001000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PSB-S2712
WINTER 2024 58560,58560,WINTER 2024 11189,0001000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",PSB-S2712
WINTER 2024 58578,58578,WINTER 2024 11189,0000100,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PSB-S2712
WINTER 2024 58586,58586,WINTER 2024 11189,0000100,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PSB-S2712
WINTER 2024 11312,11312,WINTER 2024 11312,0000100,"(""1900-01-01 13:00:00"",""1900-01-01 15:50:00"")",PSB-S2711
WINTER 2024 58644,58644,WINTER 2024 58644,1000000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",WEBB 1025
WINTER 2024 58651,58651,WINTER 2024 58644,0100000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",WEBB 1025
WINTER 2024 58669,58669,WINTER 2024 58644,0001000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",WEBB 1025
WINTER 2024 11353,11353,WINTER 2024 11353,0010000,"(""1900-01-01 09:00:00"",""1900-01-01 12:00:00"")",PSB-S2711
WINTER 2024 11379,11379,WINTER 2024 11379,0000100,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",HSSB 3201
WINTER 2024 11387,11387,WINTER 2024 11379,0000100,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",GIRV 2108
WINTER 2024 11395,11395,WINTER 2024 11379,0000100,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",GIRV 2129
WINTER 2024 11403,11403,WINTER 2024 11379,0000100,"(""1900-01-01 08:00:00"",""1900-01-01 08:50:00"")",HSSB 4201
WINTER 2024 11411,11411,WINTER 2024 11379,0000100,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",GIRV 2129
WINTER 2024 11429,11429,WINTER 2024 11379,0000100,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",ILP 3101
WINTER 2024 11437,11437,WINTER 2024 11379,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",GIRV 2129
WINTER 2024 11445,11445,WINTER 2024 11379,0000100,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",ILP 3105
WINTER 2024 58701,58701,WINTER 2024 58701,0100000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",WEBB 1025
WINTER 2024 58743,58743,WINTER 2024 58743,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 12:50:00"")",WEBB 1015
WINTER 2024 11478,11478,WINTER 2024 11478,0000100,"(""1900-01-01 09:00:00"",""1900-01-01 10:50:00"")",WEBB 1015
WINTER 2024 11486,11486,WINTER 2024 11478,0001000,"(""1900-01-01 16:00:00"",""1900-01-01 17:50:00"")",WEBB 1015
WINTER 2024 58818,58818,WINTER 2024 58818,0000000,,T B A
WINTER 2024 58784,58784,WINTER 2024 58784,0001000,"(""1900-01-01 14:00:00"",""1900-01-01 15:15:00"")",WEBB 1100
WINTER 2024 11551,11551,WINTER 2024 11551,0010000,"(""1900-01-01 15:00:00"",""1900-01-01 16:50:00"")",ELLSN3620
WINTER 2024 11569,11569,WINTER 2024 11551,0100000,"(""1900-01-01 12:00:00"",""1900-01-01 13:50:00"")",ELLSN3620
WINTER 2024 58859,58859,WINTER 2024 58859,0000100,"(""1900-01-01 13:00:00"",""1900-01-01 14:50:00"")",WEBB 1015
WINTER 2024 63610,63610,WINTER 2024 63610,0010000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",PSB-S2724
WINTER 2024 53033,53033,WINTER 2024 53033,1000000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",HSSB 1207
WINTER 2024 53025,53025,WINTER 2024 53033,1000000,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",HSSB 1214
WINTER 2024 53041,53041,WINTER 2024 53033,1000000,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",HSSB 1224
WINTER 2024 53058,53058,WINTER 2024 53033,0010000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",HSSB 1214
WINTER 2024 53066,53066,WINTER 2024 53033,0010000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",HSSB 1215
WINTER 2024 53074,53074,WINTER 2024 53033,0010000,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",HSSB 1233
WINTER 2024 10306,10306,WINTER 2024 10306,1000000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",HSSB 1206
WINTER 2024 10314,10314,WINTER 2024 10306,1000000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",HSSB 2252
WINTER 2024 10322,10322,WINTER 2024 10306,1000000,"(""1900-01-01 19:00:00"",""1900-01-01 19:50:00"")",HSSB 2252
WINTER 2024 10330,10330,WINTER 2024 10306,0100000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",HSSB 1214
WINTER 2024 10348,10348,WINTER 2024 10306,0100000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",HSSB 1223
WINTER 2024 10355,10355,WINTER 2024 10306,0100000,"(""1900-01-01 19:00:00"",""1900-01-01 19:50:00"")",HSSB 2252
WINTER 2024 10363,10363,WINTER 2024 10306,0010000,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",HSSB 1224
WINTER 2024 10371,10371,WINTER 2024 10306,0010000,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",HSSB 1206
WINTER 2024 10389,10389,WINTER 2024 10306,0010000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",HSSB 1207
WINTER 2024 10397,10397,WINTER 2024 10306,0001000,"(""1900-01-01 16:00:00"",""1900-01-01 16:50:00"")",HSSB 1206
WINTER 2024 10405,10405,WINTER 2024 10306,0001000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",HSSB 1207
WINTER 2024 10413,10413,WINTER 2024 10306,0001000,"(""1900-01-01 18:00:00"",""1900-01-01 18:50:00"")",HSSB 1210
WINTER 2024 10421,10421,WINTER 2024 10306,0000100,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",HSSB 1210
WINTER 2024 10439,10439,WINTER 2024 10306,0000100,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",HSSB 2252
WINTER 2024 10447,10447,WINTER 2024 10306,0000100,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",HSSB 2252
WINTER 2024 53082,53082,WINTER 2024 53082,0100000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",HSSB 1207
WINTER 2024 53090,53090,WINTER 2024 53082,0100000,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",HSSB 1215
WINTER 2024 53108,53108,WINTER 2024 53082,0100000,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",HSSB 1215
WINTER 2024 53116,53116,WINTER 2024 53082,0001000,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",HSSB 1214
WINTER 2024 53124,53124,WINTER 2024 53082,0001000,"(""1900-01-01 14:00:00"",""1900-01-01 14:50:00"")",HSSB 1215
WINTER 2024 53132,53132,WINTER 2024 53082,0001000,"(""1900-01-01 15:00:00"",""1900-01-01 15:50:00"")",HSSB 1215
WINTER 2024 16857,16857,WINTER 2024 16857,0101000,"(""1900-01-01 10:00:00"",""1900-01-01 12:50:00"")",BSIF 1239
WINTER 2024 16865,16865,WINTER 2024 16857,0101000,"(""1900-01-01 15:00:00"",""1900-01-01 17:50:00"")",BSIF 1239
WINTER 2024 53165,53165,WINTER 2024 53165,1000000,"(""1900-01-01 11:00:00"",""1900-01-01 13:50:00"")",HARDR1013
WINTER 2024 53181,53181,WINTER 2024 53181,0100000,"(""1900-01-01 11:00:00"",""1900-01-01 13:50:00"")",HARDR1013
WINTER 2024 53207,53207,WINTER 2024 53207,0010000,"(""1900-01-01 11:00:00"",""1900-01-01 13:50:00"")",HARDR1013
WINTER 2024 53223,53223,WINTER 2024 53223,0001000,"(""1900-01-01 11:00:00"",""1900-01-01 13:50:00"")",HARDR1013
WINTER 2024 53249,53249,WINTER 2024 53249,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 13:50:00"")",HARDR1013
WINTER 2024 69963,69963,WINTER 2024 69963,0010000,"(""1900-01-01 11:00:00"",""1900-01-01 13:50:00"")",HARDR1013
WINTER 2024 69948,69948,WINTER 2024 69948,0001000,"(""1900-01-01 11:00:00"",""1900-01-01 13:50:00"")",HARDR1013
WINTER 2024 16923,16923,WINTER 2024 16923,0010000,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",PHELP1513
WINTER 2024 16931,16931,WINTER 2024 16923,0010000,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PHELP1513
WINTER 2024 16949,16949,WINTER 2024 16923,0010000,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PHELP1513
WINTER 2024 16956,16956,WINTER 2024 16923,0010000,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PHELP1518
WINTER 2024 16964,16964,WINTER 2024 16923,0000100,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",PHELP1517
WINTER 2024 16972,16972,WINTER 2024 16923,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",PHELP1518
WINTER 2024 16980,16980,WINTER 2024 16923,0000100,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",PHELP1513
WINTER 2024 16998,16998,WINTER 2024 16923,0000100,"(""1900-01-01 13:00:00"",""1900-01-01 13:50:00"")",PHELP1518
WINTER 2024 17012,17012,WINTER 2024 17012,0000100,"(""1900-01-01 08:00:00"",""1900-01-01 08:50:00"")",HSSB 1211
WINTER 2024 17020,17020,WINTER 2024 17012,0000100,"(""1900-01-01 09:00:00"",""1900-01-01 09:50:00"")",HSSB 1228
WINTER 2024 17038,17038,WINTER 2024 17012,0000100,"(""1900-01-01 10:00:00"",""1900-01-01 10:50:00"")",GIRV 2124
WINTER 2024 17046,17046,WINTER 2024 17012,0000100,"(""1900-01-01 11:00:00"",""1900-01-01 11:50:00"")",HSSB 1236
WINTER 2024 17053,17053,WINTER 2024 17012,0000100,"(""1900-01-01 12:00:00"",""1900-01-01 12:50:00"")",HSSB 1228
WINTER 2024 17061,17061,WINTER 2024 17012,0001000,"(""1900-01-01 17:00:00"",""1900-01-01 17:50:00"")",HSSB 2202
