section_id,id,enrolled,capacity,message,timestamp
SPRING 2022 11957,2477,27,27,Full,2023-12-29 23:57:14.518017
SPRING 2022 11965,2478,27,27,Full,2023-12-29 23:57:14.518017
SPRING 2022 11973,2479,22,27,"",2023-12-29 23:57:14.518017
SPRING 2022 11981,2480,23,27,"",2023-12-29 23:57:14.518017
SPRING 2022 11999,2481,27,27,Full,2023-12-29 23:57:14.518017
SPRING 2022 12005,2482,28,27,Full,2023-12-29 23:57:14.518017
SPRING 2022 12047,2483,16,20,"",2023-12-29 23:57:14.518017
SPRING 2022 55715,2484,14,20,"",2023-12-29 23:57:14.518017
SPRING 2022 55731,2485,26,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 55764,2486,18,25,"",2023-12-29 23:57:14.518017
SPRING 2022 55806,2487,8,15,"",2023-12-29 23:57:14.518017
SPRING 2022 57653,2488,7,15,"",2023-12-29 23:57:14.518017
SPRING 2022 12146,2489,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 12161,2490,8,15,"",2023-12-29 23:57:14.518017
SPRING 2022 10835,2491,9,10,"",2023-12-29 23:57:14.518017
SPRING 2022 10843,2492,11,10,Full,2023-12-29 23:57:14.518017
SPRING 2022 10850,2493,10,10,Full,2023-12-29 23:57:14.518017
SPRING 2022 10868,2494,10,10,Full,2023-12-29 23:57:14.518017
SPRING 2022 10876,2495,9,10,"",2023-12-29 23:57:14.518017
SPRING 2022 10884,2496,9,10,"",2023-12-29 23:57:14.518017
SPRING 2022 10900,2497,23,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 10918,2498,18,20,"",2023-12-29 23:57:14.518017
SPRING 2022 10926,2499,19,20,"",2023-12-29 23:57:14.518017
SPRING 2022 10934,2500,19,20,"",2023-12-29 23:57:14.518017
SPRING 2022 10942,2501,18,20,"",2023-12-29 23:57:14.518017
SPRING 2022 10959,2502,18,20,"",2023-12-29 23:57:14.518017
SPRING 2022 10967,2503,23,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 10975,2504,23,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 10983,2505,22,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 10991,2506,17,20,"",2023-12-29 23:57:14.518017
SPRING 2022 11007,2507,20,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 11015,2508,16,20,"",2023-12-29 23:57:14.518017
SPRING 2022 11023,2509,20,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 11031,2510,20,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 11049,2511,18,20,"",2023-12-29 23:57:14.518017
SPRING 2022 18432,2512,108,140,"",2023-12-29 23:57:14.518017
SPRING 2022 17087,2513,25,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17095,2514,21,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17103,2515,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17111,2516,25,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17129,2517,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17137,2518,22,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17145,2519,25,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17152,2520,28,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17210,2521,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17228,2522,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17236,2523,7,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17244,2524,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17251,2525,22,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17269,2526,25,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17277,2527,20,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17285,2528,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17319,2529,12,12,Full,2023-12-29 23:57:14.518017
SPRING 2022 17335,2530,22,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17343,2531,22,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17350,2532,20,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17368,2533,20,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17384,2534,19,20,"",2023-12-29 23:57:14.518017
SPRING 2022 17392,2535,16,20,"",2023-12-29 23:57:14.518017
SPRING 2022 17400,2536,15,20,"",2023-12-29 23:57:14.518017
SPRING 2022 17418,2537,12,20,"",2023-12-29 23:57:14.518017
SPRING 2022 17426,2538,15,20,"",2023-12-29 23:57:14.518017
SPRING 2022 17434,2539,15,20,"",2023-12-29 23:57:14.518017
SPRING 2022 53249,2540,20,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 53256,2541,16,20,"",2023-12-29 23:57:14.518017
SPRING 2022 17459,2542,11,11,Full,2023-12-29 23:57:14.518017
SPRING 2022 17475,2543,11,11,Full,2023-12-29 23:57:14.518017
SPRING 2022 17491,2544,12,12,Full,2023-12-29 23:57:14.518017
SPRING 2022 17509,2545,12,12,Full,2023-12-29 23:57:14.518017
SPRING 2022 17517,2546,11,12,"",2023-12-29 23:57:14.518017
SPRING 2022 17525,2547,13,12,Full,2023-12-29 23:57:14.518017
SPRING 2022 17541,2548,9,20,"",2023-12-29 23:57:14.518017
SPRING 2022 17558,2549,21,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 17566,2550,7,20,"",2023-12-29 23:57:14.518017
SPRING 2022 17574,2551,1,20,"",2023-12-29 23:57:14.518017
SPRING 2022 17582,2552,20,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 17590,2553,15,20,"",2023-12-29 23:57:14.518017
SPRING 2022 53264,2554,13,20,"",2023-12-29 23:57:14.518017
SPRING 2022 53272,2555,7,20,"",2023-12-29 23:57:14.518017
SPRING 2022 17616,2556,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17624,2557,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17632,2558,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17657,2559,12,11,Full,2023-12-29 23:57:14.518017
SPRING 2022 17673,2560,11,11,Full,2023-12-29 23:57:14.518017
SPRING 2022 17699,2561,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17707,2562,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17715,2563,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17723,2564,25,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17731,2565,26,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 17749,2566,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17764,2567,22,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17772,2568,20,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17780,2569,18,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17798,2570,18,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17806,2571,22,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17814,2572,20,24,"",2023-12-29 23:57:14.518017
SPRING 2022 53298,2573,22,24,"",2023-12-29 23:57:14.518017
SPRING 2022 53306,2574,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 53314,2575,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 53322,2576,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 17913,2577,20,22,"",2023-12-29 23:57:14.518017
SPRING 2022 17921,2578,16,22,"",2023-12-29 23:57:14.518017
SPRING 2022 13524,2579,34,36,"",2023-12-29 23:57:14.518017
SPRING 2022 13532,2580,33,36,"",2023-12-29 23:57:14.518017
SPRING 2022 13540,2581,27,36,"",2023-12-29 23:57:14.518017
SPRING 2022 13557,2582,33,36,"",2023-12-29 23:57:14.518017
SPRING 2022 13565,2583,26,36,"",2023-12-29 23:57:14.518017
SPRING 2022 13573,2584,31,36,"",2023-12-29 23:57:14.518017
SPRING 2022 13581,2585,35,36,"",2023-12-29 23:57:14.518017
SPRING 2022 13599,2586,0,31,Closed,2023-12-29 23:57:14.518017
SPRING 2022 13607,2587,0,31,Closed,2023-12-29 23:57:14.518017
SPRING 2022 13615,2588,27,36,"",2023-12-29 23:57:14.518017
SPRING 2022 13623,2589,0,31,Closed,2023-12-29 23:57:14.518017
SPRING 2022 13631,2590,0,31,Closed,2023-12-29 23:57:14.518017
SPRING 2022 13649,2591,31,36,"",2023-12-29 23:57:14.518017
SPRING 2022 13656,2592,0,31,Closed,2023-12-29 23:57:14.518017
SPRING 2022 13664,2593,0,31,Closed,2023-12-29 23:57:14.518017
SPRING 2022 13672,2594,29,36,"",2023-12-29 23:57:14.518017
SPRING 2022 13755,2595,0,26,Closed,2023-12-29 23:57:14.518017
SPRING 2022 13763,2596,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13771,2597,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13789,2598,0,26,Closed,2023-12-29 23:57:14.518017
SPRING 2022 13797,2599,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13805,2600,27,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13813,2601,0,26,Closed,2023-12-29 23:57:14.518017
SPRING 2022 13821,2602,30,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 13839,2603,30,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 13847,2604,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13854,2605,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13862,2606,30,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 13870,2607,31,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 13888,2608,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13896,2609,27,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13904,2610,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13912,2611,27,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13920,2612,0,26,Closed,2023-12-29 23:57:14.518017
SPRING 2022 13987,2613,25,30,"",2023-12-29 23:57:14.518017
SPRING 2022 13995,2614,26,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14001,2615,27,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14019,2616,26,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14027,2617,25,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14035,2618,23,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14043,2619,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14050,2620,9,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14068,2621,25,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14076,2622,27,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14100,2623,19,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14118,2624,23,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14126,2625,0,25,Closed,2023-12-29 23:57:14.518017
SPRING 2022 14134,2626,21,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14142,2627,18,30,"",2023-12-29 23:57:14.518017
SPRING 2022 52472,2628,42,48,"",2023-12-29 23:57:14.518017
SPRING 2022 57240,2629,47,48,"",2023-12-29 23:57:14.518017
SPRING 2022 57265,2630,49,48,Full,2023-12-29 23:57:14.518017
SPRING 2022 14167,2631,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 14175,2632,1,23,Closed,2023-12-29 23:57:14.518017
SPRING 2022 14183,2633,19,25,"",2023-12-29 23:57:14.518017
SPRING 2022 14191,2634,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 14209,2635,0,24,Closed,2023-12-29 23:57:14.518017
SPRING 2022 14217,2636,19,25,"",2023-12-29 23:57:14.518017
SPRING 2022 14233,2637,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14241,2638,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14258,2639,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14266,2640,27,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14274,2641,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14282,2642,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14290,2643,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14308,2644,30,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 52837,2645,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 52829,2646,26,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14324,2647,33,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 14332,2648,30,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 14340,2649,30,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 14357,2650,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14365,2651,30,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 14373,2652,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14381,2653,27,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14399,2654,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14407,2655,25,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14415,2656,36,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 14456,2657,26,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14464,2658,26,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14472,2659,0,25,Closed,2023-12-29 23:57:14.518017
SPRING 2022 14480,2660,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14498,2661,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14506,2662,24,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14514,2663,21,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14522,2664,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14530,2665,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14548,2666,19,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14555,2667,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14563,2668,19,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14571,2669,0,25,Closed,2023-12-29 23:57:14.518017
SPRING 2022 14589,2670,18,30,"",2023-12-29 23:57:14.518017
SPRING 2022 53165,2671,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 53157,2672,0,28,Closed,2023-12-29 23:57:14.518017
SPRING 2022 53215,2673,31,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 53207,2674,24,30,"",2023-12-29 23:57:14.518017
SPRING 2022 57398,2675,23,30,"",2023-12-29 23:57:14.518017
SPRING 2022 57406,2676,26,30,"",2023-12-29 23:57:14.518017
SPRING 2022 14720,2677,15,25,"",2023-12-29 23:57:14.518017
SPRING 2022 14738,2678,21,25,"",2023-12-29 23:57:14.518017
SPRING 2022 14746,2679,26,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 14753,2680,27,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 14761,2681,0,31,Closed,2023-12-29 23:57:14.518017
SPRING 2022 53496,2682,19,25,"",2023-12-29 23:57:14.518017
SPRING 2022 53488,2683,0,31,Closed,2023-12-29 23:57:14.518017
SPRING 2022 53504,2684,20,25,"",2023-12-29 23:57:14.518017
SPRING 2022 53512,2685,0,31,Closed,2023-12-29 23:57:14.518017
SPRING 2022 53520,2686,13,25,"",2023-12-29 23:57:14.518017
SPRING 2022 53538,2687,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 53546,2688,20,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52530,2689,17,31,"",2023-12-29 23:57:14.518017
SPRING 2022 53553,2690,28,31,"",2023-12-29 23:57:14.518017
SPRING 2022 14803,2691,17,20,"",2023-12-29 23:57:14.518017
SPRING 2022 14811,2692,19,20,"",2023-12-29 23:57:14.518017
SPRING 2022 14829,2693,19,20,"",2023-12-29 23:57:14.518017
SPRING 2022 14845,2694,0,20,Closed,2023-12-29 23:57:14.518017
SPRING 2022 14852,2695,12,20,"",2023-12-29 23:57:14.518017
SPRING 2022 14860,2696,22,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 14928,2697,22,22,Full,2023-12-29 23:57:14.518017
SPRING 2022 14936,2698,18,22,"",2023-12-29 23:57:14.518017
SPRING 2022 14944,2699,21,22,"",2023-12-29 23:57:14.518017
SPRING 2022 15040,2700,25,30,"",2023-12-29 23:57:14.518017
SPRING 2022 15057,2701,28,30,"",2023-12-29 23:57:14.518017
SPRING 2022 15065,2702,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 15073,2703,29,30,"",2023-12-29 23:57:14.518017
SPRING 2022 15081,2704,25,30,"",2023-12-29 23:57:14.518017
SPRING 2022 15099,2705,27,30,"",2023-12-29 23:57:14.518017
SPRING 2022 15107,2706,25,30,"",2023-12-29 23:57:14.518017
SPRING 2022 15115,2707,0,25,Closed,2023-12-29 23:57:14.518017
SPRING 2022 15123,2708,0,25,Closed,2023-12-29 23:57:14.518017
SPRING 2022 15131,2709,25,30,"",2023-12-29 23:57:14.518017
SPRING 2022 53587,2710,30,30,Full,2023-12-29 23:57:14.518017
SPRING 2022 53595,2711,26,30,"",2023-12-29 23:57:14.518017
SPRING 2022 53603,2712,23,30,"",2023-12-29 23:57:14.518017
SPRING 2022 53611,2713,24,30,"",2023-12-29 23:57:14.518017
SPRING 2022 15537,2714,19,20,"",2023-12-29 23:57:14.518017
SPRING 2022 15545,2715,18,20,"",2023-12-29 23:57:14.518017
SPRING 2022 15552,2716,19,20,"",2023-12-29 23:57:14.518017
SPRING 2022 15560,2717,20,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 15578,2718,21,20,Full,2023-12-29 23:57:14.518017
SPRING 2022 15628,2719,14,15,"",2023-12-29 23:57:14.518017
SPRING 2022 15636,2720,19,15,Full,2023-12-29 23:57:14.518017
SPRING 2022 15644,2721,13,15,"",2023-12-29 23:57:14.518017
SPRING 2022 15651,2722,18,15,Full,2023-12-29 23:57:14.518017
SPRING 2022 15727,2723,14,15,"",2023-12-29 23:57:14.518017
SPRING 2022 15735,2724,15,15,Full,2023-12-29 23:57:14.518017
SPRING 2022 59113,2725,15,15,Full,2023-12-29 23:57:14.518017
SPRING 2022 59121,2726,15,15,Full,2023-12-29 23:57:14.518017
SPRING 2022 15768,2727,15,15,Full,2023-12-29 23:57:14.518017
SPRING 2022 15776,2728,16,15,Full,2023-12-29 23:57:14.518017
SPRING 2022 15784,2729,16,15,Full,2023-12-29 23:57:14.518017
SPRING 2022 15792,2730,15,15,Full,2023-12-29 23:57:14.518017
SPRING 2022 59196,2731,14,15,Closed,2023-12-29 23:57:14.518017
SPRING 2022 59204,2732,14,15,Closed,2023-12-29 23:57:14.518017
SPRING 2022 59212,2733,14,15,Closed,2023-12-29 23:57:14.518017
SPRING 2022 59220,2734,16,15,Closed,2023-12-29 23:57:14.518017
SPRING 2022 12617,2735,19,20,"",2023-12-29 23:57:14.518017
SPRING 2022 12625,2736,18,20,"",2023-12-29 23:57:14.518017
SPRING 2022 12641,2737,19,35,"",2023-12-29 23:57:14.518017
SPRING 2022 12666,2738,16,30,"",2023-12-29 23:57:14.518017
SPRING 2022 12674,2739,0,30,Closed,2023-12-29 23:57:14.518017
SPRING 2022 12690,2740,10,30,"",2023-12-29 23:57:14.518017
SPRING 2022 12716,2741,13,26,"",2023-12-29 23:57:14.518017
SPRING 2022 12724,2742,28,28,Full,2023-12-29 23:57:14.518017
SPRING 2022 12732,2743,21,26,"",2023-12-29 23:57:14.518017
SPRING 2022 12757,2744,24,26,"",2023-12-29 23:57:14.518017
SPRING 2022 12765,2745,26,10,Full,2023-12-29 23:57:14.518017
SPRING 2022 12773,2746,26,26,Full,2023-12-29 23:57:14.518017
SPRING 2022 12781,2747,11,16,"",2023-12-29 23:57:14.518017
SPRING 2022 12799,2748,26,27,"",2023-12-29 23:57:14.518017
SPRING 2022 12831,2749,4,10,"",2023-12-29 23:57:14.518017
SPRING 2022 12849,2750,0,10,"",2023-12-29 23:57:14.518017
SPRING 2022 12864,2751,5,10,"",2023-12-29 23:57:14.518017
SPRING 2022 12872,2752,1,10,"",2023-12-29 23:57:14.518017
SPRING 2022 12898,2753,5,10,"",2023-12-29 23:57:14.518017
SPRING 2022 12906,2754,1,10,"",2023-12-29 23:57:14.518017
SPRING 2022 12922,2755,14,35,"",2023-12-29 23:57:14.518017
SPRING 2022 12948,2756,22,22,Full,2023-12-29 23:57:14.518017
SPRING 2022 12955,2757,19,22,"",2023-12-29 23:57:14.518017
SPRING 2022 12963,2758,22,22,Full,2023-12-29 23:57:14.518017
SPRING 2022 12971,2759,22,22,Full,2023-12-29 23:57:14.518017
SPRING 2022 12989,2760,22,22,Full,2023-12-29 23:57:14.518017
SPRING 2022 12997,2761,18,20,"",2023-12-29 23:57:14.518017
SPRING 2022 54924,2762,22,30,"",2023-12-29 23:57:14.518017
SPRING 2022 54932,2763,7,30,"",2023-12-29 23:57:14.518017
SPRING 2022 54940,2764,20,30,"",2023-12-29 23:57:14.518017
SPRING 2022 54973,2765,6,25,"",2023-12-29 23:57:14.518017
SPRING 2022 13086,2766,6,9,"",2023-12-29 23:57:14.518017
SPRING 2022 13094,2767,7,8,"",2023-12-29 23:57:14.518017
SPRING 2022 13110,2768,70,75,"",2023-12-29 23:57:14.518017
SPRING 2022 13136,2769,36,45,"",2023-12-29 23:57:14.518017
SPRING 2022 13177,2770,14,30,"",2023-12-29 23:57:14.518017
SPRING 2022 19687,2771,20,25,"",2023-12-29 23:57:14.518017
SPRING 2022 19695,2772,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 19703,2773,25,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 19711,2774,21,25,"",2023-12-29 23:57:14.518017
SPRING 2022 19729,2775,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 19737,2776,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18465,2777,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18473,2778,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18481,2779,25,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 18499,2780,25,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 18507,2781,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18515,2782,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18523,2783,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18531,2784,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18549,2785,25,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 18556,2786,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 74781,2787,21,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18598,2788,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18606,2789,21,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18614,2790,15,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18622,2791,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18630,2792,21,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18648,2793,11,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18671,2794,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18689,2795,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18697,2796,25,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 18705,2797,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18713,2798,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18721,2799,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 51995,2800,19,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52001,2801,20,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52134,2802,25,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 52142,2803,25,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 52175,2804,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52183,2805,25,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 52191,2806,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52209,2807,18,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52050,2808,17,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52068,2809,17,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52076,2810,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52084,2811,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52092,2812,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52100,2813,21,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18945,2814,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18952,2815,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18960,2816,21,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18978,2817,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18986,2818,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 18994,2819,22,25,"",2023-12-29 23:57:14.518017
SPRING 2022 19190,2820,25,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 19208,2821,25,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 19216,2822,16,25,"",2023-12-29 23:57:14.518017
SPRING 2022 19224,2823,21,25,"",2023-12-29 23:57:14.518017
SPRING 2022 19232,2824,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 19240,2825,26,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 52308,2826,21,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52290,2827,19,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52357,2828,23,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52365,2829,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52373,2830,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52381,2831,26,25,Full,2023-12-29 23:57:14.518017
SPRING 2022 52399,2832,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 52407,2833,24,25,"",2023-12-29 23:57:14.518017
SPRING 2022 19810,2834,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 19828,2835,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 19836,2836,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 19844,2837,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 19851,2838,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 19869,2839,22,24,"",2023-12-29 23:57:14.518017
SPRING 2022 19877,2840,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 19885,2841,25,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 19893,2842,25,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 19901,2843,22,24,"",2023-12-29 23:57:14.518017
SPRING 2022 19919,2844,25,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 19927,2845,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 19935,2846,23,24,"",2023-12-29 23:57:14.518017
SPRING 2022 19943,2847,24,24,Full,2023-12-29 23:57:14.518017
SPRING 2022 19950,2848,24,24,Full,2023-12-29 23:57:14.518017
